Time XAccel YAccel ZAccel
247.902 2.760 1.560 1.560
248.230 2.840 1.560 1.560
248.515 2.840 1.560 1.480
248.801 2.760 1.640 1.560
249.087 2.760 1.560 1.560
249.372 2.840 1.560 1.640
249.657 2.840 1.560 1.560
249.943 2.840 1.560 1.640
250.228 2.840 1.560 1.640
250.513 2.840 1.560 1.640
250.799 2.840 1.560 1.720
251.084 3.000 1.640 1.560
251.370 2.840 1.800 1.640
251.655 2.760 1.720 1.640
251.940 2.840 1.640 1.720
252.223 2.840 1.640 1.640
252.509 2.920 1.640 1.640
252.794 2.840 1.800 1.640
253.079 2.920 1.640 1.400
253.365 2.760 1.720 1.480
253.651 2.760 1.640 1.560
253.935 2.840 1.640 1.720
254.221 2.840 1.640 1.560
254.507 2.840 1.720 1.560
254.791 2.840 1.720 1.560
255.077 2.680 1.640 1.640
255.363 2.680 1.480 1.640
255.648 2.840 1.400 1.640
255.964 2.920 1.480 1.720
256.248 2.920 1.480 1.960
256.534 2.600 1.480 2.120
256.820 2.520 1.720 2.280
257.104 2.120 1.400 2.360
257.390 2.760 1.880 1.960
257.676 2.760 1.400 1.960
257.962 2.760 1.480 2.120
258.246 2.600 1.800 2.040
258.532 2.840 1.720 2.200
258.818 2.840 1.560 2.040
259.103 2.680 1.480 2.040
259.388 2.840 1.640 2.200
259.682 2.760 1.640 2.200
259.968 2.840 1.720 2.200
260.253 2.600 1.400 1.720
260.538 2.520 1.880 2.440
260.824 2.760 1.800 2.280
261.109 2.520 1.960 2.120
261.394 2.760 2.200 2.120
261.680 2.760 2.120 2.280
261.965 2.840 2.280 2.440
262.251 3.000 1.960 2.120
262.537 2.840 2.120 2.040
262.821 3.240 1.240 2.920
263.107 2.840 2.120 2.440
263.393 2.280 1.880 2.120
263.687 2.680 1.960 2.360
263.971 2.840 1.960 2.280
264.257 2.600 2.040 2.360
264.543 2.840 2.040 2.200
264.828 2.600 1.960 2.200
265.114 2.840 2.040 2.200
265.400 2.840 2.040 2.200
265.686 2.840 2.040 2.200
265.970 2.840 2.040 2.280
266.256 2.920 1.960 2.200
266.542 2.760 2.040 2.200
266.827 2.680 1.960 2.200
267.113 2.840 2.120 2.200
267.406 2.760 1.960 2.120
267.692 2.840 2.120 2.200
267.977 2.840 2.120 2.200
268.263 2.760 2.120 2.200
268.549 2.840 2.120 2.200
268.856 2.840 2.120 2.200
269.141 2.840 2.120 2.200
269.426 2.840 2.120 2.200
269.712 2.840 2.120 2.200
269.998 2.840 2.120 2.200
270.283 2.840 2.120 2.200
270.569 2.840 2.120 2.200
270.855 2.840 2.120 2.200
271.140 2.840 2.120 2.200
271.433 2.840 2.120 2.200
271.727 2.840 2.120 2.200
272.013 2.840 2.120 2.200
272.299 2.840 2.120 2.200
272.584 2.840 2.120 2.200
272.870 2.840 2.120 2.200
273.156 2.840 2.120 2.200
273.441 2.840 2.120 2.200
273.727 2.840 2.120 2.200
274.013 2.840 2.120 2.200
274.297 2.840 2.120 2.200
274.583 2.840 2.120 2.200
274.869 2.840 2.120 2.200
275.163 2.840 2.120 2.200
275.448 2.840 2.120 2.200
275.734 2.840 2.120 2.200
276.020 2.840 2.120 2.200
276.305 2.840 2.120 2.200
276.591 2.840 2.120 2.200
276.877 2.840 2.120 2.200
277.162 2.840 2.120 2.200
277.447 2.840 2.120 2.200
277.733 2.840 2.120 2.200
278.019 2.840 2.120 2.200
278.320 2.840 2.120 2.200
278.605 2.840 2.120 2.200
278.891 2.840 2.120 2.200
279.185 2.840 2.120 2.200
279.471 2.840 2.120 2.200
279.756 2.840 2.120 2.200
280.041 2.840 2.120 2.200
280.327 2.840 2.120 2.200
280.612 2.840 2.120 2.200
280.898 2.840 2.120 2.200
281.184 2.840 2.120 2.200
281.518 2.840 2.120 2.200
281.832 2.840 2.120 2.200
282.122 2.840 2.120 2.200
282.406 2.840 2.120 2.200
282.690 2.760 2.120 2.200
282.982 2.840 2.120 2.200
283.266 2.840 2.120 2.200
283.549 2.840 2.120 2.200
283.834 2.840 2.120 2.200
284.118 2.840 2.120 2.200
284.401 2.840 2.120 2.200
284.686 2.840 2.120 2.200
284.970 2.840 2.120 2.200
285.253 2.840 2.120 2.200
285.537 2.840 2.120 2.200
285.822 2.840 2.120 2.200
286.105 2.840 2.120 2.200
286.389 2.840 2.120 2.200
286.672 2.840 2.120 2.200
286.964 2.840 2.120 2.200
287.249 2.840 2.120 2.200
287.533 2.840 2.120 2.200
287.816 2.840 2.120 2.200
288.100 2.840 2.120 2.200
288.385 2.840 2.120 2.200
288.668 2.840 2.120 2.200
288.952 2.840 2.120 2.200
289.237 2.840 2.120 2.200
289.520 2.840 2.120 2.200
289.804 2.840 2.120 2.200
290.089 2.840 2.120 2.200
290.372 2.840 2.120 2.200
290.664 2.840 2.120 2.200
290.948 2.840 2.120 2.200
291.231 2.840 2.120 2.200
291.516 2.840 2.120 2.200
291.800 2.840 2.120 2.200
292.084 2.840 2.120 2.200
292.368 2.840 2.120 2.200
292.652 2.840 2.120 2.200
292.935 2.840 2.120 2.200
293.220 2.840 2.120 2.200
293.504 2.840 2.120 2.200
293.788 2.840 2.120 2.120
294.072 2.840 2.120 2.200
294.357 2.840 2.120 2.280
294.670 2.840 2.120 2.200
294.954 2.840 2.120 2.280
295.237 2.840 2.120 2.200
295.521 2.840 2.120 2.200
295.806 2.840 2.120 2.200
296.089 2.840 2.200 2.200
296.373 2.840 2.120 2.200
296.656 2.840 2.120 2.200
296.941 2.840 2.120 2.200
297.225 2.840 2.120 2.200
297.508 2.840 2.120 2.200
297.792 2.840 2.120 2.200
298.076 2.840 2.120 2.200
298.368 2.840 2.120 2.200
298.651 2.840 2.120 2.200
298.936 2.840 2.120 2.200
299.220 2.840 2.120 2.200
299.503 2.840 2.120 2.200
299.788 2.840 2.120 2.200
300.071 2.840 2.120 2.200
300.355 2.840 2.120 2.200
300.639 2.840 2.120 2.200
300.923 2.840 2.120 2.200
301.207 2.840 2.120 2.200
301.491 2.840 2.120 2.200
301.775 2.840 2.120 2.200
302.059 2.840 2.120 2.200
302.351 2.840 2.120 2.200
302.635 2.840 2.120 2.200
302.918 2.840 2.120 2.200
303.203 2.840 2.120 2.200
303.487 2.840 2.120 2.200
303.770 2.840 2.120 2.200
304.055 2.840 2.120 2.200
304.339 2.840 2.120 2.200
304.622 2.840 2.120 2.200
304.907 2.840 2.120 2.200
305.190 2.840 2.120 2.200
305.474 2.840 2.120 2.200
305.759 2.840 2.120 2.200
306.051 2.840 2.120 2.200
306.342 2.840 2.120 2.200
306.628 2.840 2.120 2.200
306.914 2.680 2.200 2.200
307.200 3.320 2.360 1.640
307.507 2.840 2.360 2.120
307.791 2.920 2.440 1.880
308.076 2.600 1.720 1.800
308.362 2.680 2.040 1.960
308.646 2.680 1.960 1.720
308.931 1.640 1.720 1.560
309.232 2.840 1.560 0.840
309.517 1.800 2.600 1.720
309.803 1.160 2.440 2.280
310.095 1.560 2.840 2.360
310.380 1.480 2.920 2.120
310.665 1.560 2.760 2.280
310.949 1.320 2.760 2.440
311.235 1.720 3.000 2.360
311.520 1.720 2.760 2.200
311.804 1.640 2.680 2.120
312.089 1.160 3.320 2.120
312.374 1.880 2.760 1.960
312.660 1.640 3.160 2.120
312.944 1.640 3.000 1.880
313.229 1.800 2.840 2.120
313.514 1.480 2.680 2.120
313.806 1.800 2.760 2.040
314.115 1.720 3.000 2.200
314.399 1.400 2.760 2.120
314.685 1.720 2.760 2.200
314.970 1.640 3.160 2.200
315.254 2.200 2.600 2.120
315.540 1.960 2.840 2.200
315.825 2.040 2.840 2.200
316.109 1.560 3.000 2.120
316.395 2.120 2.840 2.040
316.680 1.960 2.840 2.120
316.964 1.880 2.920 1.880
317.250 2.280 3.000 2.200
317.535 2.200 3.320 1.880
317.828 2.360 2.680 2.200
318.112 1.480 3.160 2.200
318.397 2.280 2.200 1.800
318.682 0.920 2.520 1.000
318.966 1.160 2.520 2.600
319.251 1.640 3.240 2.280
319.536 1.400 3.000 2.360
319.820 1.640 2.840 1.880
320.105 1.720 3.000 2.200
320.412 1.960 2.840 2.040
320.697 2.360 1.800 1.880
320.983 -0.360 1.800 2.760
321.267 0.840 2.360 1.080
321.560 2.840 1.720 1.480
321.846 1.880 3.240 1.480
322.131 1.640 3.320 1.400
322.415 1.000 3.960 2.680
322.701 3.240 3.240 1.560
322.986 3.320 2.120 1.960
323.270 3.160 1.880 1.960
323.556 2.840 2.040 1.640
323.841 2.600 1.800 1.880
324.126 1.720 2.920 1.800
324.411 0.840 2.440 2.520
324.696 -0.040 2.760 2.440
324.981 2.040 2.840 2.360
325.274 1.560 2.760 2.520
325.559 2.360 2.840 2.360
325.845 3.880 2.440 2.120
326.129 3.000 2.600 1.800
326.415 3.080 1.800 1.800
326.700 2.520 1.960 1.960
326.985 1.880 2.280 1.480
327.270 0.760 2.600 2.680
327.555 0.520 3.320 2.280
327.840 2.440 4.280 2.120
328.125 2.440 2.280 1.960
328.411 2.200 2.360 2.200
328.695 3.080 2.600 1.960
328.980 3.160 1.880 2.040
329.273 2.440 2.120 1.560
329.559 1.880 1.800 1.640
329.843 1.080 2.600 1.800
330.129 -0.200 3.400 2.680
330.414 1.560 3.000 2.040
330.699 2.360 2.920 2.040
330.984 2.840 2.920 2.040
331.270 2.600 2.680 1.800
331.554 3.080 2.200 1.800
331.839 2.360 1.720 1.800
332.125 1.400 1.720 2.760
332.409 0.600 1.720 1.880
332.695 1.400 1.640 1.160
332.988 0.760 3.240 1.880
333.296 1.640 2.920 2.600
333.581 1.720 3.320 2.040
333.866 3.000 2.840 1.960
334.150 2.840 2.840 1.960
334.435 2.760 1.960 1.800
334.720 2.680 1.960 1.880
335.004 2.280 1.880 1.960
335.289 1.000 2.920 1.400
335.574 0.040 3.080 2.360
335.858 2.120 3.000 2.280
336.143 1.800 3.320 1.960
336.429 2.920 3.160 2.200
336.713 2.920 2.760 1.960
337.005 3.000 1.960 1.720
337.290 2.520 1.720 1.640
337.575 2.920 2.040 1.640
337.860 1.400 1.720 2.680
338.145 1.160 2.680 2.680
338.430 -0.120 4.360 2.280
338.714 2.280 2.920 2.040
338.999 2.680 3.000 1.640
339.284 2.520 3.320 2.200
339.569 3.400 2.440 1.960
339.854 3.240 1.480 1.880
340.155 2.840 1.640 1.960
340.440 2.840 2.120 2.280
340.742 0.840 1.960 1.560
341.027 -0.600 2.440 1.640
341.312 -0.200 3.480 1.960
341.597 2.120 3.320 2.040
341.881 1.720 2.760 1.880
342.166 1.800 2.920 1.960
342.451 1.720 2.920 1.960
342.735 1.720 2.920 1.960
343.021 1.720 2.920 1.960
343.306 1.720 2.920 1.960
343.590 1.720 2.920 1.960
343.875 1.800 2.920 1.960
344.160 1.800 2.920 1.960
344.444 1.800 2.920 1.960
344.738 1.800 2.920 1.960
345.023 1.800 2.920 1.960
345.308 1.800 2.920 1.960
345.592 1.800 2.920 1.960
345.877 1.800 2.920 1.960
346.185 1.800 2.920 1.960
346.470 1.800 2.920 1.960
346.755 1.800 2.920 1.960
347.062 1.800 2.920 1.960
347.348 1.800 2.920 1.960
347.632 1.800 2.920 1.960
347.918 1.800 2.920 1.960
348.203 1.800 2.920 1.960
348.496 1.800 2.920 1.960
348.781 1.720 2.920 1.960
349.067 1.800 2.920 1.960
349.351 1.720 2.920 1.960
349.636 2.520 3.320 1.960
349.922 1.000 3.000 1.960
350.207 1.880 3.880 2.280
350.492 2.440 1.960 1.800
350.777 2.440 2.360 1.880
351.063 2.760 2.520 1.880
351.347 2.600 2.520 1.880
351.633 2.760 2.520 1.880
351.918 2.760 2.520 1.880
352.203 2.680 2.520 1.880
352.496 2.760 2.520 1.960
352.781 2.760 2.520 1.880
353.067 2.760 2.520 1.880
353.351 2.680 2.520 1.880
353.637 2.760 2.520 1.880
353.922 2.680 2.520 1.960
354.207 2.760 2.520 1.960
354.492 2.760 2.600 1.960
354.778 2.760 2.600 1.960
355.062 2.760 2.600 1.960
355.348 2.760 2.600 1.960
355.633 2.680 2.600 1.960
355.918 2.760 2.600 1.880
356.211 2.680 2.600 1.880
356.497 2.920 2.440 1.960
356.782 2.680 2.520 1.880
357.067 2.680 2.520 1.880
357.352 2.760 2.520 1.880
357.638 2.760 2.520 1.880
357.923 2.760 2.520 1.880
358.208 2.760 2.520 1.880
358.494 2.760 2.520 1.880
358.778 2.680 2.520 1.880
359.085 2.760 2.520 1.880
359.369 2.760 2.520 1.880
359.655 2.760 2.520 1.880
359.940 2.680 2.520 1.880
360.234 2.760 2.520 1.880
360.518 2.680 2.520 1.880
360.804 2.760 2.520 1.880
361.089 2.680 2.520 1.880
361.374 2.760 2.520 1.880
361.659 2.680 2.520 1.880
361.945 2.760 2.520 1.880
362.229 2.760 2.520 1.880
362.515 2.680 2.520 1.880
362.800 2.760 2.520 1.880
363.084 2.760 2.520 1.880
363.370 2.760 2.520 1.880
363.655 2.760 2.520 1.880
363.949 2.760 2.520 1.880
364.233 2.760 2.520 1.880
364.519 2.760 2.520 1.880
364.804 2.760 2.520 1.880
365.089 2.760 2.520 1.880
365.374 2.760 2.520 1.880
365.660 2.760 2.520 1.880
365.944 2.760 2.520 1.880
366.230 2.760 2.520 1.880
366.515 2.760 2.520 1.880
366.800 2.760 2.520 1.880
367.085 2.760 2.520 1.880
367.371 2.760 2.520 1.880
367.655 2.760 2.520 1.880
367.949 2.760 2.520 1.880
368.234 2.760 2.520 1.880
368.520 2.760 2.520 1.880
368.804 2.760 2.520 1.880
369.090 2.760 2.520 1.880
369.375 2.760 2.520 1.880
369.660 2.760 2.520 1.880
369.945 2.760 2.520 1.880
370.231 2.760 2.520 1.880
370.516 2.760 2.520 1.880
370.801 2.760 2.520 1.880
371.101 2.760 2.520 1.880
371.387 2.760 2.520 1.880
371.680 2.760 2.520 1.880
371.987 2.760 2.520 1.880
372.273 2.760 2.520 1.880
372.558 2.760 2.520 1.880
372.844 2.760 2.520 1.880
373.130 2.760 2.520 1.880
373.415 2.760 2.520 1.880
373.701 2.760 2.520 1.880
373.987 2.760 2.440 1.880
374.273 2.760 2.440 1.880
374.558 2.760 2.520 1.880
374.844 2.760 2.520 1.880
375.137 2.760 2.520 1.880
375.424 2.760 2.520 1.880
375.706 2.760 2.520 1.880
375.992 2.760 2.520 1.880
376.278 2.760 2.520 1.880
376.563 2.760 2.520 1.880
376.849 2.760 2.520 1.880
377.134 2.760 2.520 1.880
377.419 2.760 2.520 1.880
377.705 2.760 2.520 1.880
377.991 2.760 2.520 1.880
378.276 2.760 2.520 1.880
378.562 2.760 2.520 1.880
378.848 2.040 2.280 1.960
379.134 3.080 3.240 1.960
379.427 0.840 4.040 2.840
379.713 0.680 2.520 2.200
380.048 0.920 1.800 1.960
380.339 1.640 2.920 2.360
380.624 2.280 4.120 2.680
380.910 3.320 6.280 3.160
381.196 2.040 3.160 2.120
381.482 1.240 3.720 2.360
381.767 0.920 1.880 2.120
382.053 0.840 2.440 1.960
382.338 2.120 3.640 2.680
382.624 3.000 2.680 2.280
382.909 2.920 4.360 1.960
383.204 2.280 3.000 2.760
383.490 0.680 3.240 2.120
383.775 0.280 1.960 2.040
384.061 0.760 2.520 1.640
384.347 1.960 3.400 2.600
384.632 3.000 3.320 3.080
384.941 1.800 2.360 2.360
385.232 1.000 4.360 2.040
385.517 0.760 2.760 1.960
385.803 0.440 2.840 2.040
386.087 1.880 0.200 0.520
386.372 1.800 2.600 2.200
386.657 3.880 4.600 2.280
386.942 1.960 1.960 2.040
387.235 1.320 4.120 2.120
387.520 0.840 2.120 1.960
387.805 0.440 2.680 1.880
388.089 2.040 3.080 2.520
388.375 2.920 3.480 2.040
388.660 3.080 5.240 2.680
388.944 0.840 3.240 2.440
389.229 1.080 3.080 2.360
389.514 0.600 2.200 2.120
389.799 1.240 2.760 1.720
390.084 2.120 3.880 2.360
390.369 2.760 3.000 2.440
390.654 0.120 2.680 1.800
390.947 1.320 4.760 2.200
391.232 0.600 2.760 2.120
391.517 0.920 2.440 1.960
391.801 1.560 2.360 2.040
392.087 2.600 3.000 2.120
392.372 3.240 5.640 2.440
392.656 1.320 3.320 1.880
392.941 2.200 3.560 2.520
393.227 0.280 2.920 2.360
393.511 1.800 3.240 2.200
393.796 0.760 2.520 2.360
394.082 1.720 3.080 0.840
394.367 2.120 3.240 2.520
394.651 1.000 2.280 2.200
394.944 1.960 3.000 2.200
395.230 1.240 2.920 2.040
395.514 1.080 2.680 2.280
395.799 1.400 1.320 2.440
396.084 1.800 2.200 1.640
396.369 2.200 3.240 2.360
396.654 1.880 2.920 2.360
396.939 2.280 3.000 2.440
397.223 1.800 3.080 2.040
397.509 1.960 3.000 2.120
397.817 1.640 3.080 2.120
398.102 1.720 3.080 2.120
398.388 2.360 2.840 1.960
398.681 1.640 2.440 2.120
398.966 1.480 2.920 2.440
399.251 1.800 3.080 2.200
399.536 1.720 2.920 2.120
399.820 1.240 3.160 2.040
400.106 2.040 2.760 2.200
400.391 1.960 2.680 2.200
400.675 1.480 2.600 2.440
400.961 1.880 3.160 1.880
401.246 1.320 2.760 1.960
401.530 1.960 2.920 2.040
401.816 1.640 2.760 1.800
402.101 1.640 2.600 2.200
402.403 2.200 2.920 1.720
402.696 1.240 2.840 2.040
402.981 1.640 2.920 2.040
403.266 1.240 2.920 1.960
403.552 1.320 2.840 1.960
403.836 1.320 2.760 2.040
404.121 1.320 3.160 1.800
404.407 1.720 2.680 2.040
404.692 1.400 2.840 1.960
404.976 1.640 2.760 1.960
405.262 1.480 2.920 2.040
405.547 1.480 2.840 1.880
405.832 1.480 2.840 1.960
406.117 1.480 2.840 2.040
406.410 1.480 2.920 1.960
406.695 1.480 2.760 2.040
406.980 1.480 2.920 1.960
407.265 1.480 2.920 2.040
407.551 1.480 2.920 1.960
407.835 1.480 2.920 2.040
408.121 1.480 2.760 1.960
408.406 1.480 2.840 1.960
408.690 1.480 2.920 2.040
408.976 1.480 2.840 1.960
409.261 1.480 2.920 2.040
409.545 1.480 2.920 1.960
409.840 1.480 2.840 1.960
410.125 1.480 2.840 2.040
410.418 1.480 2.920 1.960
410.725 1.480 2.840 1.960
411.011 1.480 2.920 2.040
411.296 1.480 2.840 2.040
411.581 0.840 2.760 2.040
411.867 1.240 3.320 1.800
412.152 2.200 -0.200 1.880
412.438 1.640 2.120 1.240
412.746 2.600 3.080 1.400
413.032 3.240 2.840 2.680
413.318 2.840 2.520 1.800
413.603 2.840 2.440 1.880
413.889 2.840 2.360 1.880
414.183 2.840 2.440 1.880
414.469 2.760 2.440 1.880
414.754 2.840 2.440 1.880
415.039 2.840 2.440 1.880
415.325 2.840 2.440 1.880
415.610 2.840 2.440 1.800
415.896 2.840 2.440 1.800
416.182 2.760 2.440 1.800
416.468 2.840 2.440 1.800
416.753 2.840 2.440 1.800
417.039 2.840 2.440 1.800
417.325 2.840 2.440 1.800
417.610 2.840 2.440 1.800
417.896 2.840 2.440 1.800
418.190 2.840 2.440 1.800
418.475 2.840 2.440 1.800
418.760 2.840 2.440 1.800
419.047 2.840 2.440 1.800
419.332 2.840 2.440 1.800
419.617 2.840 2.440 1.800
419.903 2.760 2.440 1.720
420.189 2.680 2.680 1.800
420.474 3.000 2.680 1.720
420.760 2.840 2.360 1.800
421.046 3.480 2.840 2.040
421.332 2.920 2.360 1.800
421.617 2.760 2.520 1.880
421.911 3.080 2.200 1.800
422.197 2.360 2.280 2.120
422.483 2.360 2.760 2.120
422.768 1.800 3.000 1.960
423.054 2.120 3.000 1.320
423.340 2.520 2.280 1.080
423.648 2.680 1.880 1.240
423.934 2.680 1.960 1.080
424.219 2.360 2.040 1.960
424.504 2.280 2.520 2.280
424.790 2.360 2.840 3.080
425.075 2.520 2.440 2.760
425.362 1.960 2.120 3.400
425.648 2.680 1.560 3.640
425.941 2.440 1.800 2.200
426.226 2.920 1.560 1.880
426.512 2.840 1.800 2.280
426.798 2.760 1.800 2.360
427.083 2.840 1.720 2.200
427.369 2.840 1.880 2.280
427.655 2.920 1.640 2.200
427.940 2.840 1.720 2.280
428.226 2.840 1.720 2.280
428.512 3.000 1.560 2.120
428.798 3.000 2.040 1.960
429.083 2.840 1.560 1.640
429.369 2.840 1.720 1.560
429.663 2.440 1.880 1.800
429.948 2.280 1.080 0.760
430.234 2.440 1.480 1.160
430.520 2.360 1.320 0.840
430.806 2.680 1.640 0.600
431.091 2.280 1.720 0.920
431.377 2.360 1.800 0.840
431.663 2.760 1.560 1.240
431.948 1.880 2.040 0.760
432.234 2.040 1.960 0.920
432.520 2.200 1.880 0.840
432.805 2.200 1.800 0.920
433.091 2.280 1.720 0.920
433.393 2.200 1.800 0.920
433.686 2.280 1.800 0.920
433.973 2.280 1.800 0.920
434.257 2.280 1.880 0.920
434.543 2.280 1.800 1.000
434.829 2.280 1.880 1.000
435.115 2.280 1.880 1.000
435.400 2.200 2.040 0.920
435.686 2.200 2.120 1.000
435.972 2.200 2.120 1.160
436.257 2.040 2.200 0.840
436.566 2.200 2.280 0.840
436.851 1.960 1.880 1.720
437.137 2.680 2.360 2.040
437.430 2.280 2.520 2.680
437.715 2.040 2.840 2.520
438.000 2.680 1.960 2.600
438.286 1.880 1.880 2.520
438.571 2.920 2.600 3.080
438.856 2.440 2.760 2.360
439.141 2.840 2.360 2.280
439.427 3.240 2.280 2.040
439.712 2.600 2.920 1.560
439.997 2.680 2.440 2.200
440.283 2.920 2.520 1.320
440.567 2.680 2.440 2.360
440.853 2.920 2.200 1.880
441.139 2.920 2.200 1.880
441.432 2.840 2.200 1.720
441.716 2.920 2.040 1.560
442.002 2.840 2.280 1.480
442.287 2.920 2.200 1.480
442.571 2.680 2.360 1.480
442.856 2.840 2.040 1.400
443.141 2.440 2.360 0.840
443.426 2.280 2.200 1.000
443.711 2.360 2.040 0.840
443.996 2.440 2.040 0.920
444.290 2.360 2.040 1.080
444.574 2.360 2.040 1.000
444.859 2.440 2.040 1.000
445.175 2.520 2.040 1.080
445.461 2.520 2.120 1.160
445.747 2.520 2.120 1.160
446.032 2.600 2.200 1.080
446.318 2.520 2.120 1.160
446.604 2.520 2.200 1.160
446.890 2.600 2.120 1.160
447.175 2.600 2.120 1.160
447.461 2.520 2.200 1.160
447.747 2.520 2.200 1.160
448.032 2.520 2.120 1.160
448.318 2.600 2.120 1.160
448.604 2.600 2.120 1.160
448.898 2.600 2.120 1.160
449.183 2.600 2.120 1.160
449.491 2.600 2.120 1.160
449.776 2.600 2.120 1.160
450.063 2.520 2.120 1.160
450.349 2.360 2.040 1.160
450.634 2.600 1.960 0.920
450.921 2.360 1.880 0.920
451.207 2.440 1.880 1.080
451.492 2.440 1.880 1.000
451.779 2.360 1.880 1.000
452.065 2.360 1.880 1.000
452.351 2.360 1.880 1.000
452.637 2.360 1.880 1.000
452.931 2.360 1.880 1.000
453.217 2.360 1.880 1.000
453.504 2.360 1.880 1.000
453.789 2.440 1.880 1.000
454.075 2.360 1.800 1.080
454.362 2.520 1.880 1.000
454.647 2.360 1.960 1.080
454.934 2.440 1.960 1.000
455.220 2.360 1.960 1.000
455.505 2.360 2.040 0.920
455.792 2.360 1.960 1.000
456.078 2.360 1.960 1.000
456.364 2.360 1.960 1.000
456.659 2.360 1.960 1.000
456.944 2.360 1.960 1.000
457.230 2.440 1.960 0.920
457.517 2.440 2.360 1.080
457.802 2.440 2.200 1.080
458.089 2.360 2.360 1.160
458.375 2.440 2.360 1.240
458.661 2.440 2.280 1.240
458.947 2.440 2.360 1.000
459.233 2.440 2.440 1.240
459.520 2.360 2.360 1.080
459.805 2.360 2.520 1.160
460.092 2.440 2.360 1.240
460.378 2.440 2.280 1.160
460.672 2.440 2.360 1.240
460.958 2.360 2.440 1.160
461.244 2.360 2.440 1.240
461.530 2.360 2.440 1.080
461.816 2.440 2.440 1.080
462.102 2.520 2.280 1.080
462.410 2.760 2.920 0.680
462.696 2.680 2.120 1.880
462.982 3.000 2.120 2.120
463.267 2.840 2.040 2.360
463.553 2.680 1.960 2.360
463.839 3.400 2.200 1.640
464.124 2.760 2.360 1.560
464.434 2.920 2.200 1.400
464.719 2.760 2.360 1.400
465.005 2.680 2.440 1.320
465.292 2.600 2.440 1.240
465.578 2.680 2.360 1.320
465.863 2.760 2.200 1.320
466.149 2.680 2.200 1.240
466.435 2.520 2.280 1.240
466.720 2.520 2.280 1.240
467.006 2.680 2.200 1.240
467.292 3.160 2.200 1.400
467.577 2.760 1.960 2.120
467.863 2.840 2.040 2.280
468.149 3.000 1.880 2.360
468.443 2.840 1.960 2.520
468.728 2.680 2.200 2.680
469.015 2.600 2.200 2.760
469.301 2.600 2.040 2.680
469.587 3.080 2.120 2.120
469.872 2.920 2.120 1.880
470.158 2.920 2.120 1.720
470.444 2.920 2.120 1.640
470.729 2.840 2.120 1.400
471.015 2.920 1.880 1.480
471.301 2.760 2.280 1.560
471.587 2.840 2.040 1.640
471.873 2.920 2.200 1.400
472.167 2.840 2.040 1.400
472.453 2.760 1.960 1.560
472.738 2.840 1.960 1.400
473.024 2.760 1.800 1.480
473.310 2.760 1.800 1.560
473.595 2.760 1.880 1.320
473.881 2.760 1.640 1.320
474.167 2.760 1.800 1.400
474.453 2.840 1.960 1.560
474.738 2.920 1.800 1.560
475.025 2.840 2.120 1.480
475.332 2.760 2.040 1.560
475.618 2.840 2.120 1.480
475.904 2.760 2.280 1.560
476.197 2.840 1.960 1.320
476.484 2.920 1.880 1.400
476.770 2.840 1.960 1.480
477.057 2.920 1.960 1.560
477.342 2.840 2.040 1.560
477.628 2.840 2.120 1.560
477.938 2.840 2.200 1.640
478.224 2.840 2.280 1.560
478.511 2.840 2.200 1.640
478.831 3.000 2.200 1.640
479.121 2.760 2.280 1.720
479.406 2.760 2.200 1.640
479.691 2.920 2.200 1.640
479.984 2.840 2.200 1.640
480.269 2.920 2.040 1.560
480.554 3.000 2.040 1.720
480.838 3.000 1.960 1.880
481.123 2.920 2.120 1.800
481.408 2.920 2.120 1.880
481.693 2.920 2.040 1.960
481.978 3.080 2.120 1.480
482.263 2.920 2.200 1.720
482.547 3.000 2.200 1.720
482.832 2.840 2.280 1.800
483.118 2.920 2.120 1.720
483.402 2.920 2.120 1.800
483.687 2.920 1.960 1.800
483.980 3.000 2.120 1.720
484.265 2.920 2.200 1.720
484.549 2.840 2.200 1.560
484.835 2.920 2.040 1.480
485.120 2.920 1.960 1.560
485.404 2.920 1.960 1.480
485.689 2.840 2.040 1.560
485.974 2.840 2.040 1.560
486.258 2.840 2.040 1.560
486.544 2.920 2.040 1.560
486.829 2.920 2.120 1.480
487.113 2.920 1.960 1.560
487.398 2.840 2.040 1.560
487.691 2.840 2.040 1.480
487.975 2.840 2.040 1.480
488.284 2.840 2.040 1.480
488.572 3.000 2.040 1.240
488.857 2.920 1.880 1.560
489.141 2.840 2.120 1.720
489.425 2.760 2.040 1.720
489.709 3.000 2.120 1.640
489.994 2.920 2.200 1.560
490.277 2.920 2.120 1.720
490.562 2.840 2.200 1.800
490.846 2.920 2.200 1.720
491.130 2.920 2.120 1.720
491.414 2.920 2.120 1.720
491.706 2.920 2.040 1.720
491.991 3.000 1.960 1.720
492.274 2.920 2.120 1.800
492.559 2.920 2.120 1.800
492.843 2.920 2.120 1.720
493.127 3.080 2.200 1.720
493.411 2.840 2.040 1.880
493.696 2.920 2.040 2.040
493.979 2.920 1.960 2.040
494.264 3.000 1.960 1.960
494.548 2.920 1.960 2.040
494.832 2.920 2.040 1.960
495.116 3.000 2.040 1.960
495.439 3.000 2.040 1.960
495.724 3.000 2.040 1.960
496.009 2.920 2.040 1.960
496.293 3.000 2.040 1.880
496.578 3.000 2.200 1.800
496.863 2.920 2.200 1.880
497.147 2.920 2.200 1.800
497.432 2.920 2.120 1.880
497.717 2.920 2.200 1.880
498.001 2.920 2.200 1.880
